HCHO Reading,Location,Current Date,Next Date,Precipitation,Wind Direction,Latitude,Longitude,Elevation
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-14,2022-02-15,5.33,39.25,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-02-15,2022-02-16,0.13,43.75,7.1624,81.2216,399.54
0.000148720259295,"BIBILE, MONARAGALA",2022-02-16,2022-02-17,0.07,138.31,7.1624,81.2216,399.54
5.746163894600296e-05,"BIBILE, MONARAGALA",2022-02-17,2022-02-18,0.03,124.06,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-18,2022-02-19,2.62,149.75,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-19,2022-02-20,8.42,285.12,7.1624,81.2216,399.54
0.0001074017295259,"BIBILE, MONARAGALA",2022-02-20,2022-02-21,4.470191158900836,71.5,7.1624,81.2216,399.54
0.0001186197066515,"BIBILE, MONARAGALA",2022-02-21,2022-02-22,17.03,53.12,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-02-22,2022-02-23,1.66,121.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-23,2022-02-24,4.470191158900836,54.31,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-24,2022-02-25,4.470191158900836,48.5,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-25,2022-02-26,5.1,26.31,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-02-26,2022-02-27,6.77,41.44,7.1624,81.2216,399.54
0.0001330033250583,"BIBILE, MONARAGALA",2022-02-27,2022-02-28,1.41,31.75,7.1624,81.2216,399.54
8.208431939115771e-05,"BIBILE, MONARAGALA",2022-02-28,2022-03-01,0.7,90.19,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-01,2022-03-02,0.65,115.31,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-02,2022-03-03,4.88,21.88,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-03,2022-03-04,11.72,124.38,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-04,2022-03-05,3.07,275.88,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-05,2022-03-06,0.17,316.88,7.1624,81.2216,399.54
0.0001000116003554,"BIBILE, MONARAGALA",2022-03-06,2022-03-07,1.16,232.19,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-07,2022-03-08,5.4,92.0,7.1624,81.2216,399.54
4.988848016617349e-05,"BIBILE, MONARAGALA",2022-03-08,2022-03-09,1.88,32.44,7.1624,81.2216,399.54
9.5677355513472e-05,"BIBILE, MONARAGALA",2022-03-09,2022-03-10,0.12,60.25,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-10,2022-03-11,2.22,94.25,7.1624,81.2216,399.54
6.035951798967552e-05,"BIBILE, MONARAGALA",2022-03-11,2022-03-12,6.96,97.19,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-12,2022-03-13,4.94,119.56,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-13,2022-03-14,0.62,28.88,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-14,2022-03-15,0.19,96.81,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-15,2022-03-16,0.01,168.75,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-16,2022-03-17,0.03,234.0,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-17,2022-03-18,8.3,159.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-18,2022-03-19,5.3,266.44,7.1624,81.2216,399.54
0.0001972058367146,"BIBILE, MONARAGALA",2022-03-19,2022-03-20,10.87,270.25,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-20,2022-03-21,1.53,268.88,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-03-21,2022-03-22,0.06,271.0,7.1624,81.2216,399.54
0.0001276316023894,"BIBILE, MONARAGALA",2022-03-22,2022-03-23,0.09,154.12,7.1624,81.2216,399.54
4.720987447887185e-05,"BIBILE, MONARAGALA",2022-03-23,2022-03-24,0.47,191.62,7.1624,81.2216,399.54
0.0001703264531614,"BIBILE, MONARAGALA",2022-03-24,2022-03-25,1.55,231.75,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-25,2022-03-26,1.71,198.44,7.1624,81.2216,399.54
9.688271680902353e-05,"BIBILE, MONARAGALA",2022-03-26,2022-03-27,1.46,163.88,7.1624,81.2216,399.54
0.0001103898080965,"BIBILE, MONARAGALA",2022-03-27,2022-03-28,4.78,129.19,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-03-28,2022-03-29,1.9,128.69,7.1624,81.2216,399.54
0.0001853205842944,"BIBILE, MONARAGALA",2022-03-29,2022-03-30,3.14,143.62,7.1624,81.2216,399.54
0.0001083465444516,"BIBILE, MONARAGALA",2022-03-30,2022-03-31,8.16,173.5,7.1624,81.2216,399.54
0.0001034168669203,"BIBILE, MONARAGALA",2022-03-31,2022-04-01,1.48,155.44,7.1624,81.2216,399.54
0.0001546242942771,"BIBILE, MONARAGALA",2022-04-01,2022-04-02,1.35,147.69,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-02,2022-04-03,7.02,156.19,7.1624,81.2216,399.54
9.973202110753912e-05,"BIBILE, MONARAGALA",2022-04-03,2022-04-04,5.89,128.25,7.1624,81.2216,399.54
6.933834462065977e-05,"BIBILE, MONARAGALA",2022-04-04,2022-04-05,7.32,106.0,7.1624,81.2216,399.54
4.854575288822801e-05,"BIBILE, MONARAGALA",2022-04-05,2022-04-06,4.470191158900836,111.69,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-06,2022-04-07,4.470191158900836,131.81,7.1624,81.2216,399.54
0.0001169672921663,"BIBILE, MONARAGALA",2022-04-07,2022-04-08,5.52,109.0,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-08,2022-04-09,4.470191158900836,259.56,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-04-09,2022-04-10,4.470191158900836,287.56,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-10,2022-04-11,4.470191158900836,288.06,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-11,2022-04-12,4.470191158900836,236.25,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-12,2022-04-13,4.470191158900836,241.31,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-04-13,2022-04-14,15.29,225.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-14,2022-04-15,4.84,219.44,7.1624,81.2216,399.54
9.799177696568956e-05,"BIBILE, MONARAGALA",2022-04-15,2022-04-16,6.92,214.94,7.1624,81.2216,399.54
0.0001300622257562,"BIBILE, MONARAGALA",2022-04-16,2022-04-17,8.06,196.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-17,2022-04-18,13.48,213.81,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-18,2022-04-19,5.51,261.25,7.1624,81.2216,399.54
0.0001577144275662,"BIBILE, MONARAGALA",2022-04-19,2022-04-20,11.68,265.06,7.1624,81.2216,399.54
0.0001045685802092,"BIBILE, MONARAGALA",2022-04-20,2022-04-21,3.31,175.12,7.1624,81.2216,399.54
0.0001620935543707,"BIBILE, MONARAGALA",2022-04-21,2022-04-22,4.85,182.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-22,2022-04-23,12.66,214.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-23,2022-04-24,6.1,167.81,7.1624,81.2216,399.54
4.833147552640538e-05,"BIBILE, MONARAGALA",2022-04-24,2022-04-25,6.84,152.12,7.1624,81.2216,399.54
6.699135153564469e-05,"BIBILE, MONARAGALA",2022-04-25,2022-04-26,4.2,139.5,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-04-26,2022-04-27,3.24,153.88,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-04-27,2022-04-28,5.85,98.19,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-28,2022-04-29,17.42,206.38,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-04-29,2022-04-30,16.46,201.38,7.1624,81.2216,399.54
0.0001680981578776,"BIBILE, MONARAGALA",2022-04-30,2022-05-01,7.73,246.38,7.1624,81.2216,399.54
0.0001716319285998,"BIBILE, MONARAGALA",2022-05-01,2022-05-02,13.13,235.06,7.1624,81.2216,399.54
0.000153941952826,"BIBILE, MONARAGALA",2022-05-02,2022-05-03,6.16,253.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-03,2022-05-04,1.25,252.81,7.1624,81.2216,399.54
0.0001178873165119,"BIBILE, MONARAGALA",2022-05-04,2022-05-05,8.26,231.31,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-05,2022-05-06,8.78,257.81,7.1624,81.2216,399.54
8.519768010760423e-05,"BIBILE, MONARAGALA",2022-05-06,2022-05-07,2.53,268.62,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-07,2022-05-08,0.34,280.5,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-08,2022-05-09,1.13,265.75,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-09,2022-05-10,2.79,256.5,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-10,2022-05-11,2.29,260.38,7.1624,81.2216,399.54
0.0001853987453654,"BIBILE, MONARAGALA",2022-05-11,2022-05-12,2.64,255.69,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-12,2022-05-13,10.04,242.38,7.1624,81.2216,399.54
0.0001471338287625,"BIBILE, MONARAGALA",2022-05-13,2022-05-14,8.39,238.12,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-14,2022-05-15,10.45,238.12,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-15,2022-05-16,18.27,243.94,7.1624,81.2216,399.54
7.849313216053559e-05,"BIBILE, MONARAGALA",2022-05-16,2022-05-17,7.95,233.19,7.1624,81.2216,399.54
0.0001782288875125,"BIBILE, MONARAGALA",2022-05-17,2022-05-18,9.13,231.19,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-18,2022-05-19,4.04,223.5,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-19,2022-05-20,3.3,224.81,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-20,2022-05-21,2.14,236.0,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-21,2022-05-22,2.3,240.62,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-22,2022-05-23,1.8,250.62,7.1624,81.2216,399.54
0.0001570958527437,"BIBILE, MONARAGALA",2022-05-23,2022-05-24,3.56,247.0,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-24,2022-05-25,10.76,235.12,7.1624,81.2216,399.54
0.0001079426075949,"BIBILE, MONARAGALA",2022-05-25,2022-05-26,4.54,239.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-26,2022-05-27,9.48,234.69,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-27,2022-05-28,5.78,244.69,7.1624,81.2216,399.54
0.0001120476827857,"BIBILE, MONARAGALA",2022-05-28,2022-05-29,9.96,243.19,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-05-29,2022-05-30,16.7,239.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-30,2022-05-31,16.76,235.19,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-05-31,2022-06-01,7.81,250.12,7.1624,81.2216,399.54
0.0001384593117549,"BIBILE, MONARAGALA",2022-06-01,2022-06-02,4.0,251.38,7.1624,81.2216,399.54
0.0001899497755579,"BIBILE, MONARAGALA",2022-06-02,2022-06-03,4.24,253.19,7.1624,81.2216,399.54
0.000154430664195,"BIBILE, MONARAGALA",2022-06-03,2022-06-04,4.7,249.56,7.1624,81.2216,399.54
0.0001355431669568,"BIBILE, MONARAGALA",2022-06-04,2022-06-05,3.18,245.12,7.1624,81.2216,399.54
0.0001511694026243,"BIBILE, MONARAGALA",2022-06-05,2022-06-06,3.02,233.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-06-06,2022-06-07,3.59,235.31,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-06-07,2022-06-08,2.56,237.62,7.1624,81.2216,399.54
6.128548970426238e-05,"BIBILE, MONARAGALA",2022-06-08,2022-06-09,3.3,244.0,7.1624,81.2216,399.54
0.0001035015010667,"BIBILE, MONARAGALA",2022-06-09,2022-06-10,2.44,237.88,7.1624,81.2216,399.54
0.0001361726816509,"BIBILE, MONARAGALA",2022-06-10,2022-06-11,2.65,243.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-06-11,2022-06-12,0.36,254.06,7.1624,81.2216,399.54
0.0001668774121773,"BIBILE, MONARAGALA",2022-06-12,2022-06-13,0.37,253.19,7.1624,81.2216,399.54
4.762407485519899e-05,"BIBILE, MONARAGALA",2022-06-13,2022-06-14,2.99,261.75,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-06-14,2022-06-15,1.59,253.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-06-15,2022-06-16,5.12,262.81,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-06-16,2022-06-17,9.46,246.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-06-17,2022-06-18,7.15,240.38,7.1624,81.2216,399.54
9.433055180679496e-05,"BIBILE, MONARAGALA",2022-06-18,2022-06-19,4.36,216.0,7.1624,81.2216,399.54
0.0001079864813857,"BIBILE, MONARAGALA",2022-06-19,2022-06-20,4.82,231.44,7.1624,81.2216,399.54
0.0001567932746961,"BIBILE, MONARAGALA",2022-06-20,2022-06-21,4.6,247.94,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-06-21,2022-06-22,1.99,251.69,7.1624,81.2216,399.54
0.0001270743896241,"BIBILE, MONARAGALA",2022-06-22,2022-06-23,2.96,245.0,7.1624,81.2216,399.54
0.0001922014131318,"BIBILE, MONARAGALA",2022-06-23,2022-06-24,2.49,250.81,7.1624,81.2216,399.54
4.768660969790184e-05,"BIBILE, MONARAGALA",2022-06-24,2022-06-25,1.39,258.25,7.1624,81.2216,399.54
9.226980633505304e-05,"BIBILE, MONARAGALA",2022-06-25,2022-06-26,1.46,258.44,7.1624,81.2216,399.54
0.0001320930264031,"BIBILE, MONARAGALA",2022-06-26,2022-06-27,0.86,265.38,7.1624,81.2216,399.54
0.0001858326231719,"BIBILE, MONARAGALA",2022-06-27,2022-06-28,0.17,265.75,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-06-28,2022-06-29,0.14,271.31,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-06-29,2022-06-30,0.63,270.69,7.1624,81.2216,399.54
0.0001057316811367,"BIBILE, MONARAGALA",2022-06-30,2022-07-01,1.46,271.75,7.1624,81.2216,399.54
0.0001775011462612,"BIBILE, MONARAGALA",2022-07-01,2022-07-02,0.69,268.94,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-02,2022-07-03,3.09,265.75,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-07-03,2022-07-04,4.13,267.69,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-07-04,2022-07-05,3.48,273.19,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-05,2022-07-06,0.6,268.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-06,2022-07-07,0.15,269.12,7.1624,81.2216,399.54
0.0001861318295872,"BIBILE, MONARAGALA",2022-07-07,2022-07-08,0.19,270.31,7.1624,81.2216,399.54
0.0001675389009869,"BIBILE, MONARAGALA",2022-07-08,2022-07-09,0.1,269.06,7.1624,81.2216,399.54
0.0001399225574384,"BIBILE, MONARAGALA",2022-07-09,2022-07-10,0.07,269.0,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-10,2022-07-11,3.09,263.38,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-11,2022-07-12,2.23,250.38,7.1624,81.2216,399.54
0.0001665130254381,"BIBILE, MONARAGALA",2022-07-12,2022-07-13,0.03,255.5,7.1624,81.2216,399.54
0.0001564191829386,"BIBILE, MONARAGALA",2022-07-13,2022-07-14,0.03,251.69,7.1624,81.2216,399.54
0.0001606455341105,"BIBILE, MONARAGALA",2022-07-14,2022-07-15,0.25,253.06,7.1624,81.2216,399.54
0.0001240808490515,"BIBILE, MONARAGALA",2022-07-15,2022-07-16,0.3,257.06,7.1624,81.2216,399.54
0.0001263453095549,"BIBILE, MONARAGALA",2022-07-16,2022-07-17,1.67,262.31,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-17,2022-07-18,3.21,266.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-18,2022-07-19,2.51,281.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-19,2022-07-20,8.08,199.38,7.1624,81.2216,399.54
7.922314935682241e-05,"BIBILE, MONARAGALA",2022-07-20,2022-07-21,6.74,270.25,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-21,2022-07-22,7.3,253.56,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-22,2022-07-23,4.29,248.88,7.1624,81.2216,399.54
5.6299835162175376e-05,"BIBILE, MONARAGALA",2022-07-23,2022-07-24,2.92,251.38,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-24,2022-07-25,0.62,271.81,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-07-25,2022-07-26,7.71,191.75,7.1624,81.2216,399.54
0.000121634786916,"BIBILE, MONARAGALA",2022-07-26,2022-07-27,13.36,98.12,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-07-27,2022-07-28,5.52,147.06,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-28,2022-07-29,4.24,59.62,7.1624,81.2216,399.54
0.0001128172799206,"BIBILE, MONARAGALA",2022-07-29,2022-07-30,4.42,165.0,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-07-30,2022-07-31,4.470191158900836,234.56,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-07-31,2022-08-01,13.55,253.88,7.1624,81.2216,399.54
0.0001290827891182,"BIBILE, MONARAGALA",2022-08-01,2022-08-02,4.470191158900836,250.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-02,2022-08-03,14.28,255.38,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-03,2022-08-04,4.66,246.38,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-04,2022-08-05,4.65,245.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-05,2022-08-06,1.59,255.75,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-08-06,2022-08-07,0.61,251.44,7.1624,81.2216,399.54
0.0001017634395562,"BIBILE, MONARAGALA",2022-08-07,2022-08-08,0.38,247.69,7.1624,81.2216,399.54
0.0001829580203988,"BIBILE, MONARAGALA",2022-08-08,2022-08-09,0.56,250.19,7.1624,81.2216,399.54
8.062365705673347e-05,"BIBILE, MONARAGALA",2022-08-09,2022-08-10,0.27,254.25,7.1624,81.2216,399.54
0.0001610837682542,"BIBILE, MONARAGALA",2022-08-10,2022-08-11,0.0,260.81,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-08-11,2022-08-12,0.0,270.38,7.1624,81.2216,399.54
0.0001619384174868,"BIBILE, MONARAGALA",2022-08-12,2022-08-13,0.02,275.12,7.1624,81.2216,399.54
0.0001503587353576,"BIBILE, MONARAGALA",2022-08-13,2022-08-14,0.11,277.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-14,2022-08-15,2.54,269.31,7.1624,81.2216,399.54
0.0001245459857616,"BIBILE, MONARAGALA",2022-08-15,2022-08-16,2.63,210.81,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-08-16,2022-08-17,1.24,210.81,7.1624,81.2216,399.54
5.2945067858026587e-05,"BIBILE, MONARAGALA",2022-08-17,2022-08-18,1.81,223.62,7.1624,81.2216,399.54
0.0001119915697798,"BIBILE, MONARAGALA",2022-08-18,2022-08-19,1.53,245.06,7.1624,81.2216,399.54
0.0001681839103357,"BIBILE, MONARAGALA",2022-08-19,2022-08-20,1.71,249.69,7.1624,81.2216,399.54
0.0001013076531289,"BIBILE, MONARAGALA",2022-08-20,2022-08-21,1.18,252.75,7.1624,81.2216,399.54
6.29574887333676e-05,"BIBILE, MONARAGALA",2022-08-21,2022-08-22,1.5,251.19,7.1624,81.2216,399.54
0.0001796024235958,"BIBILE, MONARAGALA",2022-08-22,2022-08-23,6.3,261.62,7.1624,81.2216,399.54
0.0002028333078322,"BIBILE, MONARAGALA",2022-08-23,2022-08-24,1.39,265.25,7.1624,81.2216,399.54
0.000114355256366,"BIBILE, MONARAGALA",2022-08-24,2022-08-25,0.83,268.69,7.1624,81.2216,399.54
0.0001683585832344,"BIBILE, MONARAGALA",2022-08-25,2022-08-26,10.88,274.31,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-26,2022-08-27,14.63,247.0,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-08-27,2022-08-28,2.89,261.44,7.1624,81.2216,399.54
0.0001464442103297,"BIBILE, MONARAGALA",2022-08-28,2022-08-29,1.65,267.25,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-29,2022-08-30,8.46,260.88,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-08-30,2022-08-31,4.470191158900836,147.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-08-31,2022-09-01,4.470191158900836,272.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-09-01,2022-09-02,3.84,256.06,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-02,2022-09-03,4.73,245.56,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-09-03,2022-09-04,11.72,247.62,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-09-04,2022-09-05,9.63,242.19,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-09-05,2022-09-06,15.2,242.56,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-09-06,2022-09-07,6.84,253.5,7.1624,81.2216,399.54
0.0001147729833832,"BIBILE, MONARAGALA",2022-09-07,2022-09-08,1.07,251.69,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-08,2022-09-09,0.15,251.69,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-09,2022-09-10,0.03,238.44,7.1624,81.2216,399.54
5.350097557863378e-05,"BIBILE, MONARAGALA",2022-09-10,2022-09-11,0.1,239.94,7.1624,81.2216,399.54
0.0001540184275233,"BIBILE, MONARAGALA",2022-09-11,2022-09-12,0.07,248.19,7.1624,81.2216,399.54
0.0001640793984975,"BIBILE, MONARAGALA",2022-09-12,2022-09-13,0.04,252.81,7.1624,81.2216,399.54
0.0001930638551392,"BIBILE, MONARAGALA",2022-09-13,2022-09-14,0.02,235.5,7.1624,81.2216,399.54
6.786710606271234e-05,"BIBILE, MONARAGALA",2022-09-14,2022-09-15,0.03,221.88,7.1624,81.2216,399.54
0.0001787747159061,"BIBILE, MONARAGALA",2022-09-15,2022-09-16,0.01,232.94,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-16,2022-09-17,0.03,246.44,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-17,2022-09-18,0.01,252.25,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-18,2022-09-19,0.13,250.44,7.1624,81.2216,399.54
0.00012643137974117414,"BIBILE, MONARAGALA",2022-09-19,2022-09-20,0.36,249.88,7.1624,81.2216,399.54
0.0001056099522237,"BIBILE, MONARAGALA",2022-09-20,2022-09-21,0.13,255.88,7.1624,81.2216,399.54
0.0001441584638045,"BIBILE, MONARAGALA",2022-09-21,2022-09-22,0.41,249.75,7.1624,81.2216,399.54
0.000180134265529,"BIBILE, MONARAGALA",2022-09-22,2022-09-23,0.21,254.75,7.1624,81.2216,399.54
0.0002096296985214,"BIBILE, MONARAGALA",2022-09-23,2022-09-24,0.1,261.81,7.1624,81.2216,399.54
0.0001260005997334,"BIBILE, MONARAGALA",2022-09-24,2022-09-25,0.1,271.62,7.1624,81.2216,399.54
4.108181633291604e-05,"BIBILE, MONARAGALA",2022-09-25,2022-09-26,2.26,214.31,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-26,2022-09-27,2.87,253.88,7.1624,81.2216,399.54
0.0001774220567011,"BIBILE, MONARAGALA",2022-09-27,2022-09-28,2.27,256.12,7.1624,81.2216,399.54
7.473091992894668e-05,"BIBILE, MONARAGALA",2022-09-28,2022-09-29,2.83,248.5,7.1624,81.2216,399.54
0.00012598397757944277,"BIBILE, MONARAGALA",2022-09-29,2022-09-30,5.55,249.25,7.1624,81.2216,399.54
